"id","name","isDisable","isSubRecipe","category.label","cost.prodQty","cost.prodCost","cost.baseCost","cost.prodUOM.label","cost.sellPrice","cost.suggestPrice","cost.sellMargin","cost.stdMargin","extra.notes","extra.utensil"
"yUVFPikVFWBL3Da1W1ED","Onion Gravy (Yellow)",false,true,"Subji",0.35,47.41,135.4571,"KG",1,677.2855,0.0074,5,,""
"IVrhfydmB0FuUmFRTqlj","Online - Medhu Vada",false,false,"Vada",95,343.5042,3.6158,"NOS",25,18.079,6.9141,5,,""
"xwruykdFxaMMJ6KmNhhV","Order - Applam",false,false,"Piece Main Dish",105,222.25,2.1167,"NOS",5,8.4668,2.3622,4,,"Hotbox: HB"
"r0m1zh1Qlr2B2iCH9xdX","Order - Heartin Idly",false,false,"Piece Main Dish",100,100,1,"NOS",0.01,5,0.01,5,,""
"jbgb7FZKnk4dwCR7duIV","Order - Idly",false,false,"Piece Main Dish",100,91.0904,0.9109,"NOS",20,4.5545,21.9563,5,,"Hotbox: HB"
"h2jBWiRSZhuoOicGNpeZ","Order - Milagai chutney",false,false,"Chutney",12,806.3002,67.1917,"KG",0,335.9585,6.4281,5,,"Hotbox: HB"
"Uhh2M3yAbQMzYGLMoSN8","Order - Mini Poori",false,false,"Piece Main Dish",80,109.449,1.3681,"NOS",10,6.8405,7.3094,5,,"Non Insulated: Tray"
"fDpjd9Yjz0bPFGYQSKTH","Order - Tea (WO Sugar)",false,false,"Hot Beverage",10,494.575,49.4575,"KG",270,247.2875,5.4592,5,,"Hotbox: ID"
"WtXUiMSVpWOMz4hXqSq3","Order - Tiffin Sambar (No Onion)",false,false,"Tiffen Sambar",10.5,358.8768,34.1787,"KG",0,170.8935,0,5,,"Hotbox: ID"
"YfepCARMSdzFxUCtlBGB","Order - Tiffin Sambar 3",false,false,"Tiffen Sambar",12.5,419.3157,33.5453,"KG",0,167.7265,0,5,,"Hotbox: ID"
"btSeLVNzXwTKNwxaP4md","Order - Ulundhu Vadai",false,false,"Deep Fry",150,567.4618,3.7831,"NOS",16,18.9155,4.2293,5,,""
"VWi3ir5XRxiBnu7Moqhu","Order- Dily Mini",false,false,"Piece Main Dish",100,120.1052,1.2011,"NOS",3,5.9555,2.5187,5,,"Hotbox: HB"
"ZKYSWdvm7W57Q9wN4Q2m","Order- Poori",false,false,"Piece Main Dish",100,252.251,2.5225,"NOS",18,12.6125,7.1358,5,,"Non Insulated: Tray"
"KlCfZbifqRSmkjuIZLbX","Order- Thattu Idly",false,false,"Piece Main Dish",100,792.6723,7.9267,"NOS",30,39.6335,3.7847,5,,"Hotbox: HB"
"La2O4C1dGLACukoOPqXK","Order-Buttermilk",false,false,"Meals Standard Item",10,310.4,31.04,"KG",120,155.2,3.866,5,,"Hotbox: TC"
"osvwuan46MsGfdmSanZM","Order-Curd",false,false,"Meals Standard Item",10,561,56.1,"KG",300,280.5,5.3476,5,,""
"CIKGglvGwx4hMB1pXnm2","Order-Filter Coffee",false,false,"Hot Beverage",10,713.5832,71.3583,"LT",400,356.7915,5.6055,5,,""
"57VFithQRCz4Hkn7E1Ov","Order-Filter Coffee W/O Sugar",false,false,"Hot Beverage",10,712.6874,71.2687,"LT",350,356.3435,4.911,5,,""
"BGVGtkwxsBd8UY9Hkp5Q","Order-Filter Coffee early",false,false,"Hot Beverage",10,713.5832,71.3583,"LT",350,356.7915,4.9048,5,,""
"TCAk2M80xUw5u9vf0Rrm","Order-Garlic Pickle",false,false,"Pickle",10,1060,106,"KG",800,530,7.5472,5,,""
"u0qQO8bKkFiQAF6I0OAT","Order-Medhu Vadai",false,false,"Vada",95,343.5842,3.6167,"NOS",25,18.0835,6.9124,5,,"Non Insulated: Tray"
"u3ALHaFSggWUjcbbShiL","Order-Medhu Vadai (W/O Onion)",false,false,"Vada",80,325.7942,4.0724,"NOS",25,20.362,6.1389,5,,"Non Insulated: Tray"
"Es65A6xMRlAebRAH2Aa9","Order-Mini Idly",false,false,"Piece Main Dish",100,75.9391,0.7594,"NOS",3,3.797,3.9505,5,,"Hotbox: HB"
"xiRVbQJp9HTR5r7To6Kr","Order-Pongal",false,false,"Bulk Main Dish",11,549.462,49.9511,"KG",350,249.7555,7.0069,5,,"Hotbox: HB"
"NKbXYixwSBmiDyZPpN57","Order-Tea",false,false,"Hot Beverage",10,469.575,46.9575,"KG",270,236.7875,5.7499,5,,"Hotbox: ID"
"JmCVWtvTHKr0i5t0QQKa","Order-Tiffin Sambar",false,false,"Tiffen Sambar",12.5,381.3157,30.5053,"KG",0,152.5265,0,5,,"Hotbox: ID"
"UfHgQw5CqDm7VKP9jpG9","Order-Tiffin Sambar 2",false,false,"Tiffen Sambar",12.5,414.8157,33.1853,"KG",0,165.9265,5.2577,5,,"Hotbox: ID"
"xA0vx17NsAnaGpqa1kts","Order-Tiffin Sambar(GC)",false,false,"Tiffen Sambar",12,417.7342,34.8112,"KG",0,174.056,0.0512,5,,"Hotbox: ID"
"ISW9VYRKA60PJbqfp7jF","P - Ada Pradhaman",false,false,"Sweet Payasam",10,828.125,82.8125,"KG",350,331.25,4.2264,4,,"Hotbox: ID"
"0WMnmOPYr9fyk5eWz4Ih","P - Arisi Payasam",false,false,"Sweet Payasam",10,548.17,54.817,"KG",250,274.085,4.5606,5,,"Hotbox: ID"
"6QL0e9hmLXDmUlijAlHW","P - Aval Payasam Jaggery",false,false,"Sweet Payasam",10,512.27,51.227,"KG",250,256.135,4.8802,5,,"Hotbox: ID"
"NopGPaY7Mp7Q1z9WZJrW","P - Aval Payasam Sugar",false,false,"Sweet Payasam",10,428.97,42.897,"KG",250,171.588,5.8279,4,,"Hotbox: ID"
"jTmJ9GoVR78hCyl0xSid","P - Badham Kheer",false,false,"Sweet Payasam",14,2632.013,188.0009,"KG",800,800.719,4.9955,5,,""
"qzxn5aRxU2lCB1008Xlb","P - Carrot Kheer",false,false,"Sweet Payasam",61,8269.28,135.562,"KG",600,677.81,4.426,5,,"Hotbox: ID"
"SlQHXGC5WoLloxCeJi7K","P - Carrot, Semiya Payasa",false,false,"Sweet Payasam",10,617.07,61.707,"KG",250,246.828,4.0514,4,,"Hotbox: ID"
"3LCpYDngjrkVTgcLPIeF","P - Cucumber Payasam",false,false,"Sweet Payasam",10,466.92,46.692,"KG",250,234.46,5.3542,5,,"Hotbox: ID"
"YTpAp40tG7g9liu2hsW5","P - Javurisi Payasam",false,false,"Sweet Payasam",10,604.75,60.475,"KG",300,302.375,4.9607,5,,"Hotbox: ID"
"UDJdVht6YNDrivFqNb4B","P - Javurisi, Semiya Payasam Jaggery",false,false,"Sweet Payasam",10,497.97,49.797,"KG",250,199.988,5.0003,4,,"Hotbox: ID"
"mrIN0unolvFifQZ7YW3s","P - Javurisi, Semiya Payasam Sugar",false,false,"Sweet Payasam",12.5,505.07,40.4056,"KG",250,202.028,6.1873,5,,"Hotbox: ID"
"njPPEbBGArG3Y6weB9uR","P - Kadalai Paruppu Payasa",false,false,"Sweet Payasam",10,676.72,67.672,"KG",350,338.36,5.172,5,,"Hotbox: ID"
"yQn0saKU8WbMRMGC9GEi","P - Kavuni Arisi Payasam",false,false,"Sweet Payasam",10,546.97,54.697,"KG",350,273.485,6.3989,5,,"Hotbox: ID"
"6G6ldkXeFe9yiOHUOmPr","P - Koozh Payasam",false,false,"Sweet Payasam",12.5,499.31,39.9448,"KG",250,200.524,6.2586,5,,"Hotbox: ID"
"pOOEK6eEIN7qRVfK3aXb","P - Kuruvai Arisi Payasa",false,false,"Sweet Payasam",10,353.22,35.322,"KG",250,142.088,7.0777,4,,"Hotbox: ID"
"YPFhsHMrG6ZUestNhdeg","P - Milk Payasam",false,false,"Bulk Main Dish",9.5,652.788,68.7145,"LT",350,274.858,5.0935,4,,"Hotbox: ID"
"qqeiy7Lelpl5v2YCK23L","P - Moongdhal Payasam Milk",false,false,"Sweet Payasam",10,627.77,62.777,"KG",300,314.885,4.7636,5,,"Hotbox: ID"
"Mir00tr6UYRs2aTmERvX","P - Moongdhall Payasam (Coconut Milk)",false,false,"Sweet Payasam",3,195.669,65.223,"LT",300,326.115,4.5996,5,,"Hotbox: ID"
"BYAapLcbwW8enGKZgALQ","P - Mukoottu Payasam",false,false,"Sweet Payasam",10,548.13,54.813,"KG",250,274.065,4.561,5,,"Hotbox: ID"
"tHOgkBfZUwjmetDgtVWt","P - Oats Payasam Jaggery",false,false,"Sweet Payasam",10,568.72,56.872,"KG",250,227.488,4.3958,4,,"Hotbox: ID"
"32ET6jfLzkqqF3Blli3A","P - Paal Payasam",false,false,"Sweet Payasam",10,867.7,86.77,"KG",450,433.85,5.1861,5,,"Hotbox: ID"
"FJse9BVRrqObLEr5vODW","P - Payasam Thalippu",false,true,"Sweet Payasam",10,159.97,15.997,"KG",0.01,64.788,0.0006,4,,""
"VXSuRS17z0WvujDrG3ws","P - Pazha Pradhaman",false,false,"Sweet Payasam",2.5,245.2,98.08,"KG",400,478.4,4.1806,5,,""
"8kcBLXj9dTVkeQRDGZ3Q","P - Rava Payasam",false,false,"Sweet Payasam",10,417.47,41.747,"KG",250,208.735,5.9885,5,,"Hotbox: ID"
"bhnZeskvkwiDsYDzZFJR","P - Semiya Paal Payasam",false,false,"Sweet Payasam",10,559.47,55.947,"KG",250,279.735,4.4685,5,,"Hotbox: ID"
"fl1AiIit0f7IhYBigO2L","P - Wheat Rava Payasam",false,false,"Sweet Payasam",10,541.81,54.181,"KG",250,217.524,4.5972,4,,"Hotbox: ID"
"seCy8e7COnNZlmX8nvdb","P-Pazha Payasam",false,false,"Sweet Payasam",10,951.459,95.1459,"KG",500,475.7295,5.2551,5,,""
"fts8LhL6PSiwC2Q2Ub4f","P-Pazha Payasam Milk Boiling",false,true,"Sweet Payasam",10,742.7592,74.2759,"LT",0,371.3795,0,5,,""
"dUzGg9LvguC0UG7JSDye","PMD - 3 TASTE UTHAPPAM",false,false,"Piece Main Dish",100,1085.8774,10.8588,"NOS",15,54.294,1.3814,5,,"Hotbox: HB"
"OokNRmyuxp1ulAxJn2yg","PMD - Benne Masal Dosa",false,false,"Piece Main Dish",100,978.9655,9.7897,"NOS",15,48.9485,1.5322,5,,"Hotbox: HB"
"IXlpU0akAaXzAIvEQFa2","PMD - Benne Masal Dosa Masala",false,true,"Piece Main Dish",13,37.98,2.9215,"NOS",0,14.6075,0,5,,""
"RXz93DQBM7LpqkeFt3JQ","PMD - Chinna Cholam Dosai",false,false,"Piece Main Dish",100,250.1758,2.5018,"NOS",25,0,9.9928,5,,"Hotbox: HB"
"mc2e3N3unmHPCmO38jXk","PMD - Kuzhi Idiyappam",false,false,"Piece Main Dish",100,159.025,1.5903,"NOS",20,7.9515,12.5762,5,,"Hotbox: HB"
"In4fEhu9rUzZX7A1hAPt","PMD - Lemon Idiyappam",false,false,"Piece Main Dish",100,195.925,1.9593,"NOS",15,9.7965,7.6558,5,,"Hotbox: HB"
"YfNMP7amFaRAz3fhuGd9","PMD - MALLI IDIYAPPAM ARAVAI",false,true,"Piece Main Dish",100,994.63,9.9463,"KG",0,39.7852,0,4,,"Hotbox: HB"
"b7Q0WPwupwW5Fdv1u28b","PMD - MASAL DOSAI",false,false,"Piece Main Dish",100,313.2176,3.1322,"NOS",35,15.661,11.1743,5,,"Hotbox: HB"
"gfccmj9Y6cCNs9VLHVvF","PMD - MASAL DOSAI POTATO",false,true,"Piece Main Dish",100,141.389,1.4139,"NOS",0,7.0695,0,5,,"Hotbox: HB"
"6z7rI7NgkzGGPZ1CiIj6","PMD - MASALA MINI IDLY",false,false,"Piece Main Dish",140,95.425,0.6816,"NOS",3.25,3.408,4.7682,5,,""
"9hz1IpYUkchkHoNSSYE1","PMD - NAVARA MINI IDLY",false,false,"Piece Main Dish",100,45.2579,0.4526,"NOS",3,2.263,6.6284,5,,"Hotbox: HB"
"ahNgEp7yBDhnOx98xTZB","PMD - NO SALT IDIYAPPAM",false,false,"Piece Main Dish",100,159.025,1.5903,"NOS",15,7.9515,9.4322,5,,"Hotbox: HB"
"C46M3sYDacEKfeURY49h","PMD - ON ONION UTHAPPAM",false,false,"Piece Main Dish",80,211.8965,2.6487,"NOS",15,13.2435,5.6632,5,,"Hotbox: HB"
"vfB4Jvbsx8UManmh5FjV","PMD - ON PODI UTHAPPAM",false,false,"Piece Main Dish",80,241.5799,3.0197,"NOS",15,15.0985,4.9674,5,,"Hotbox: HB"
"y5scThCWchoJqNwwOGLX","PMD - ON VEG UTHAPPAM",false,false,"Piece Main Dish",80,309.9206,3.874,"NOS",25,19.3775,6.4508,5,,"Hotbox: HB"
"SEVhzwQ664rOWpNfQL0a","PMD - ONION UTHAPPAM",false,false,"Piece Main Dish",100,241.8965,2.419,"NOS",25,12.095,10.3348,5,,"Hotbox: HB"
"H5Xo6iS4T0tiD15nY150","PMD - Onion Podi Dosai",false,false,"Piece Main Dish",100,301.1934,3.0119,"NOS",35,15.0595,11.6206,5,,"Hotbox: HB"
"DMua0kvLoL1Pi0pXq9aH","PMD - Onion Podi Uthappam",false,false,"Piece Main Dish",100,303.4727,3.0347,"NOS",25,15.1735,8.238,5,,"Hotbox: HB"
"ZWDEka9Kmd7MvQHpgVfy","PMD - Onion Uthappam (Big)",false,false,"Piece Main Dish",100,799.1895,7.9919,"NOS",75,39.9595,9.3845,5,,""
"OYtkgDxgW0LiujJtAOmd","PMD - PARROTA",false,false,"Piece Main Dish",100,280.845,2.8085,"NOS",15,11.234,5.3409,4,,"Hotbox: HB"
"HlPXyvF0OIaXcVU2OsJY","PMD - PERIYA IDIYAPPAM",false,false,"Piece Main Dish",78,159.081,2.0395,"NOS",15,10.1975,7.3547,5,,"Hotbox: HB"
"0Ug7aQb74aKuNELNEgWq","PMD - PIDI KOZHUKATTAI",false,false,"Piece Main Dish",100,109.8723,1.0987,"NOS",7,5.4935,6.3712,5,,"Hotbox: HB"
"8xKTMxAYDnKusyQQH8MH","PMD - PIDI KOZHUKATTAI Pudhina",false,false,"Piece Main Dish",100,139.7853,1.3979,"NOS",7,7.2685,5.0075,5,,"Hotbox: HB"
"tF5iTwUCxbLdBmNPOHvn","PMD - PIDI KOZHUKATTAI TOMATO",false,false,"Piece Main Dish",100,204.3657,2.0437,"NOS",7,10.2185,3.4252,5,,"Hotbox: HB"
"tU3y1RAgJ8EhX6bf6xFS","PMD - PODI UTHAPPAM",false,false,"Piece Main Dish",100,209.7758,2.0978,"NOS",25,10.489,11.9172,5,,"Hotbox: HB"
"qKQjQuI8Q8xaPStZ41Jx","PMD - Paneer Masal Dosa",false,false,"Piece Main Dish",100,449.3776,4.4938,"NOS",45,22.469,10.0138,5,,"Hotbox: HB"
"P7szQCt6qIzJWHTehTbs","PMD - Plain Kuzhi Idiyappam",false,false,"Piece Main Dish",155,263.1701,1.6979,"NOS",10,8.3505,5.8896,5,,""
"cqFyPG1ueIq4vEypqJK9","PMD - Plain Parota",false,false,"Piece Main Dish",80,278.234,3.4779,"NOS",20,17.3895,5.7506,5,,""
"T9Y2Tun7gZ2FBnrTJvgt","PMD - Podi Dosai",false,false,"Piece Main Dish",100,209.7758,2.0978,"NOS",25,10.495,11.9104,5,,"Hotbox: HB"
"R8FtxYSl6HVJvltBapjR","PMD - STUFFED IDLY",false,false,"Piece Main Dish",100,251.8175,2.5182,"NOS",0,10.0728,0,4,,"Hotbox: HB"
"3DMP8oLRMpwamH2x0ims","PMD - T.Rice Masal Dosai",false,false,"Piece Main Dish",100,337.9088,3.3791,"NOS",25,17.0455,7.3333,5,,"Hotbox: HB"
"wDyTV5xZgIvF9meHiGFG","PMD - Tomato Uthappam (RS)",false,false,"Piece Main Dish",100,361.2172,3.6122,"NOS",25,18.061,6.921,5,,""
"j3nDknkk1gZ2kP8MjiLC","PMD - Turkish Paratha",false,false,"Piece Main Dish",20,107.658,5.3829,"NOS",25,26.9145,4.6443,5,,""
"nH2gBjwtqOCMy16bpyjM","PMD - VEG UTHAPPAM",false,false,"Piece Main Dish",100,316.4906,3.1649,"NOS",25,15.8245,7.8991,5,,"Hotbox: HB"
"Z8zwM9zOEbKQlh5GaKYw","PMD - Varagu Masal Dosai",false,false,"Piece Main Dish",100,315.3583,3.1536,"NOS",25,15.768,7.9274,5,,"Hotbox: HB"
"taWTXEKiDbMf3kpnH2VL","PMD- Kanchipuram Idly",false,false,"Piece Main Dish",50,433.5911,8.6718,"NOS",15,43.528,1.7297,5,,""
"d3Aa2OjsYefoyVho20KZ","PMD- Tomato Idiyappam",false,false,"Piece Main Dish",100,247.0634,2.4706,"NOS",15,12.353,6.0714,5,,"Hotbox: HB"
"eHKRJyd5ragafPBLl9G7","PMD- appam Coconut Milk",false,false,"Piece Main Dish",10,441.546,44.1546,"KG",0,176.6184,3.9314,4,,"Hotbox: TC"
"KVxLjjSAkkmGjlE9dKIs","PMD-Appam",false,false,"Piece Main Dish",100,194.913,1.9491,"NOS",15,7.7964,7.6959,4,,""
"31KDiMhLBOjWfw4q84tj","PMD-Beetroot Idiyappam",false,false,"Piece Main Dish",90,158.862,1.7651,"NOS",15,8.8255,8.4981,5,,"Hotbox: HB"
"wwX8DsYe9qDuSoH5vSsB","PMD-Garlic Podi Mini Idly",false,false,"Piece Main Dish",100,100.7959,1.008,"NOS",6,3.84,5.9524,5,,"Hotbox: HB"
"zgH4ivRgeXXpn7KiCoSL","PMD-Ghee Dosa",false,false,"Dosa",100,161.9117,1.6191,"NOS",15,7.6155,9.8483,5,,""
"Y6FVfwkEYRQrhd0QYRq6","PMD-M.Samba Sweet Kozhukattai",false,false,"Piece Main Dish",21,92.65,4.4119,"NOS",18,22.0595,4.0799,5,,""
"UQZLSjoXmY8KKND4TMHx","PMD-M.Samba Uppu Kozhukattai",false,false,"Piece Main Dish",80,219.07,2.7384,"NOS",15,13.692,5.4777,5,,""
"L4FLhwVK0LywajQPdvlw","PMD-ON Garlic Podi Uthappam",false,false,"Piece Main Dish",80,218.7168,2.734,"NOS",25,13.6775,9.1441,5,,"Hotbox: HB"
"rEbM8qB7JlBjfV10eXiU","PMD-Paneer,Veg Uthappam",false,false,"Piece Main Dish",80,470.3206,5.879,"NOS",50,29.395,8.5048,5,,"Hotbox: HB"
"AE8QJRtiDpl0xosjEyai","PMD-Podi Mini Idly",false,false,"Piece Main Dish",100,91.5876,0.9159,"NOS",3,4.5795,3.2755,5,,"Hotbox: HB"
"gQd7iYMyqLfPJrLIrBWA","PMD-Pudhina Idiyappam",false,false,"Piece Main Dish",100,197.227,1.9723,"NOS",15,9.8615,7.6053,5,,"Hotbox: HB"
"a2bM4jfpvcnkdQOSGSnJ","PMD-Thooyamalli Idly",false,false,"Piece Main Dish",100,168.3072,1.6831,"NOS",0,8.4155,0,5,,""
"DMhHffQDPBVRxUU9x6dx","PMD-Thooyamalli Mini Idly",false,false,"Piece Main Dish",100,67.4182,0.6742,"NOS",3,3.371,4.4497,5,,"Hotbox: HB"
"pUIKuOat9pzAhJTZPpYP","PMD-Tradional Rice Thattu Idly",false,false,"Piece Main Dish",100,413.635,4.1364,"NOS",3,20.682,0.7253,5,,"Hotbox: HB"
"GN9r77NxptkaZC7d2bPd","PMD-Uthappan",false,false,"Piece Main Dish",100,250.1758,2.5018,"NOS",25,12.509,9.9928,5,,"Hotbox: HB"
"0lRDzpDVX0nuTIRBxqSd","PODI - IYENGAR VETTU RASA PODI",false,false,"Powder",10,2622.315,262.2315,"KG",0,1311.1575,0,5,,"Hotbox: HB"
"t8l5UxwTPEZxpMR1tj6F","PODI -IDLY PODI NEW",false,false,"Powder",10,1315.359,131.5359,"KG",0,526.1436,0,4,,"Non Insulated: Thooku"
"fa62s1uXwFMTTlLjPeFl","PS-Badam Kathli",false,false,"Sweet Piece",100,1200,12,"NOS",30,60,2.5,5,,""
"0IorCSRvmnUBanjIozYc","PS-Modhagam",false,false,"Sweet Piece",100,238.74,2.3874,"NOS",12,11.937,5.0264,5,,""
"gHbjPAr5FfKvonTTt7sp","PSW-Coconut Inippu Siyum",false,false,"Sweet Piece",100,708.5225,7.0852,"NOS",25,35.426,3.5285,5,,""
"aFIN09B9QL01qQIiDmN6","PSW-Karkandu Vadai",false,false,"Sweet Piece",100,406.65,4.0665,"NOS",20,20.3325,4.9182,5,,""
"xqjLqRO0oHrcwsTrk5aH","PSW-Mavu Urundai",false,false,"Snacks",10,1738.408,173.8408,"KG",600,869.204,3.4514,5,,""
"sSHGrYqjjTJoPSTXNWqW","PULI KATTU",false,false,"Variety Rice",29.25,358.8822,12.2695,"KG",250,61.3475,20.3757,5,,""
"BLPDsuA2pko2N8iBH48A","Pacchadi - Cluster Beans ",false,false,"Pacchadi",12,807.34,67.2783,"KG",250,336.3915,3.7159,5,,"Hotbox: ID"
"72l8pawB6p4XTpakDexs","Pacchadi - Kovakkai Pacchadi",false,false,"Pacchadi",13.2,777.7894,58.9234,"KG",250,294.617,4.2428,5,,"Hotbox: HB"
"t5Mx3j3mVDWseffD4pwa","Pacchadi - Mango Salt",false,false,"Pacchadi",20,2249.812,112.4906,"KG",350,562.453,3.1114,5,,"Hotbox: ID"
"sQ7M3uYZrVbi4YYDwDX4","Pacchadi - Mango Salt, Sweet Pacchadi",false,false,"Pacchadi",20,2363.562,118.1781,"KG",350,590.8905,2.9616,5,,"Hotbox: ID"
"7LKA3fuMTCvrVOY83Sip","Pacchadi - Mango Sweet",false,false,"Pacchadi",13,2083.603,160.2772,"KG",500,801.386,3.1196,5,,"Hotbox: ID"
"WHWkuno52CsU5A1xP70k","Pacchadi - Pacchadi",false,true,"Pacchadi",10,340.0062,34.0006,"KG",0.01,170.003,0.0003,5,,""
"JQlerVYjQd6uJ3NLBZOK","Pacchadi - Pagarkai",false,false,"Pacchadi",12.25,611.7573,49.9394,"KG",350,249.697,7.0085,5,,"Hotbox: ID"
"zkGvGwhLMpHJDTY6jgwd","Pacchadi - Palak, Corn ",false,false,"Pacchadi",14,907.2131,64.8009,"KG",250,324.0045,3.858,5,,""
"EVhEKuneV2vmUVf4htZc","Pacchadi - Ridgegourd Pacchadi",false,false,"Pacchadi",16,743.2418,46.4526,"KG",250,232.263,5.3818,5,,"Hotbox: ID"
"NFfNxMYEuXBBp0rBjQfG","Pacchadi - Savandi",false,false,"Pacchadi",11.25,690.4211,61.3708,"KG",350,306.854,5.703,5,,"Hotbox: ID"
"TuJ1Zatv600zHf8jj565","Pacchadi - Sweet Pacchadi",false,false,"Pacchadi",10,652.978,65.2978,"KG",350,326.489,5.3601,5,,"Non Insulated: Thooku"
"rIATjj9n0dgU5voZTxCx","Pacchadi - Tomato Pachadi",false,false,"Pacchadi",12,540.2381,45.0198,"KG",250,225.099,5.5531,5,,""
"Y4O4ipJjfqFFiA9dkN1d","Pacchadi - Ugadhi",false,false,"Pacchadi",0.25,39.389,157.556,"KG",700,787.78,4.4429,5,,""
"FXVJD5LT2yr8B6VQOGK1","Pacchadi - Vellarikaai",false,false,"Pacchadi",10,547.506,54.7506,"KG",250,273.753,4.5662,5,,""
"ZWIO3Ncsg7G2884JenOV","Pacchadi - Vendaikkai, Sundaikkaai",false,false,"Pacchadi",10,658.206,65.8206,"KG",250,263.2824,3.7982,4,,"Hotbox: HB"
"NUzOabzcK45PqBzI7hrO","Pacchadi- Kathari,Malli",false,false,"Pacchadi",13.5,612.756,45.3893,"KG",250,219.5395,5.6937,5,,"Hotbox: HB"
"wxJgxjQL6WlhiBMU7QLp","Pacchadi- Kathari,Murungai",false,false,"Pacchadi",10,670.506,67.0506,"KG",250,335.253,3.7285,5,,"Hotbox: HB"
"A6572HTVY3TiKvRYomc6","Pacchadi- Kudaimilagai, Kondaikadalai",false,false,"Pacchadi",10,656.256,65.6256,"KG",250,254.5024,3.8095,4,,"Hotbox: HB"
"pbsL4mn4VKlwOoN6SYb9","Pacchadi- Tomato,Soyabeans Pacchadi",false,false,"Pacchadi",10,608.9015,60.8902,"KG",250,304.451,4.1058,5,,""
"ktHy5q2XQJOdYo7N3EjH","Pacchadi- Vendaikkai",false,false,"Pacchadi",12,667.8067,55.6506,"KG",250,278.253,4.4923,5,,"Hotbox: HB"
"89Gx6q1iOqr8vFbTs1mY","Pacchadi-Bajji Milagai",false,false,"Pacchadi",11,617.18,56.1073,"KG",250,285.5365,4.3777,5,,"Hotbox: HB"
"xOAysbW93e8x3IfvmyM2","Pacchadi-Kudai Milagai",false,false,"Pacchadi",11.75,719.6733,61.2488,"KG",250,306.244,4.0817,5,,"Hotbox: HB"
"XMyiaUtSCmlSijJzop1G","Pacchadi-Murungai,Soya Pachadi",false,false,"Pacchadi",10,648.906,64.8906,"KG",250,314.453,3.8526,5,,"Hotbox: HB"
"Y0RdTbOu378yj04s3c0X","Pacchadi-Senaikizhangu",false,false,"Pacchadi",10,868.5061,86.8506,"KG",250,347.4024,2.8785,4,,"Hotbox: HB"
"HCLTozI3ojwyAdsgiA8D","Pacchadi-Thakkali,Mulai Kattiya Payaru",false,false,"Pacchadi",10,628.9215,62.8922,"KG",250,314.461,3.9751,5,,""
"VVFKTiuJYXGQRRGtVKcE","Pacchadi-Vendaikkai,Soyabean",false,false,"Pacchadi",10,962.7654,96.2765,"KG",250,481.3825,2.5967,5,,""
"4WCbEb6s3tyOHF2N8hcI","Pacchadi-maaInji,Kondaikadalai,Kudai Milagai",false,false,"Pacchadi",10,669.006,66.9006,"KG",400,334.503,5.979,5,,"Hotbox: HB"
"iPUuujGrAZzLFTX2nuLD","Packing Cost",false,false,"Service Items",1,0,0,"NOS",13,0,0,5,,""
"jseH73AOuk43f1DsQLlc","Packing Work",false,false,"HOS",1,0,0,"NOS",0,0,0,5,,""
"nfMsv6KXzEeJ12Uam9iQ","PackingBoxes",false,false,"Service Items",7,7,1,"NOS",7,5,7,5,,""
"OmSBKZAs1L86PqRkjLbx","Pakoda - Moong Dal ",false,false,"Deep Fry",0.56,61.005,108.9375,"KG",600,544.6875,5.5077,5,,""
"evWJfxklUbWYqMlb6htN","Pakoda - Pumpkin",false,false,"Deep Fry",0.57,69.955,122.7281,"KG",0,613.6405,0,5,,""
"H85CNy2i3SRxwfHmPwVf","Paper Plate",false,false,"Service Items",1,0,0,"NOS",1.5,0,0,5,,""
"940zWCOB9ROrDlGc9GEX","Paper Roll",false,false,"Service Items",1,0,0,"NOS",1.25,0,0,5,,""
"QKymyjXRuQJZV9z6HkSf","Parata - Corn",false,false,"Parata",100,630.413,6.3041,"NOS",25,31.5205,3.9657,5,,"Non Insulated: Tray"
"SZntKKI9TIhJu18QiGYk","Parata - Gobi",false,false,"Parata",56,201.622,3.6004,"NOS",25,18.002,6.9437,5,,"Non Insulated: Tray"
"ow6dLkqsPn2aX9civJM0","Parata - Rajasthani Onion",false,false,"Piece Main Dish",20,99.694,4.9847,"NOS",40,24.9235,8.0246,5,,""
"pfOIvqvtxhIUuOxI6ah6","Parata- Palak Paratha",false,false,"Parata",92,237.105,2.5772,"NOS",18,12.886,6.9843,5,,""
"dzZvT70b5uR4JaQVSI45","Paratha - Aloo",false,false,"Piece Main Dish",10,0,0,"NOS",25,0,0,5,,""
"sWOeObqknrwKswibvsdD","Paratha - Paneer",false,false,"Parata",85,962.826,11.3274,"NOS",40,56.637,3.5313,5,,""
"BSretnK2OPppUKzO9UxM","Paratha - Plain",false,true,"Piece Main Dish",100,233.9825,2.3398,"NOS",0,11.699,0,5,,""
"ZWn6DAcS8nNmQXnle3zW","Paratha- Methi",false,false,"Parata",84,312.168,3.7163,"NOS",18,17.867,4.8435,5,,""
"aVFPAKUqZC1o5R4j8oBN","Paratha- Mint",false,false,"Piece Main Dish",415,1356.239,3.268,"NOS",25,16.34,7.6499,5,,""
"uztbgJ5pHDWllf6nVODZ","Paratha- Mixed Veg",false,false,"Parata",80,220.198,2.7525,"NOS",25,13.7625,9.0827,5,,""
